eada09bd-2a3b-4e66-8302e93aefee,0139316e-6170-4186-b9c9-895f7e19bdd7,4
7360ec51-3253-42bb-bf21-9fe08adf30f9,ee795f7c-7416-49ce-8ec3-f9d61c46f16f,1
945a0d01-0b06-4f27-b1e6-336360ca6749,ef0e5b5b-6a2b-4c4f-8d4a-ca0459c851bc,1
8694b63a-8a85-4e33-a4e2-95369a205122,ef1ee9c4-78a5-4660-8cb5-74015b2f14ca,1
0e4aba06-b812-4bce-8f45-b625fd2f37a4,ef48b4ac-7914-4ecf-b30a-1ad6a94531af,1
7743b9b4-5434-4dda-b3c8-b2b4e4b0bc79,ef738205-ae6f-4741-b598-e4b846cacc1b,1
53b0a66b-32e0-4cae-879c-0f2dea0ad769,ef738205-ae6f-4741-b598-e4b846cacc1b,1
ce266376-e269-48f4-88af3de6580b,efe24da2-dbbc-4da4-a82b-ec6f384a67ce,1
b5983366-b67d-430f-9081-76a8b34f7c12,f003d066-82c7-4657-b97d-92d3459d1f27,1
826848a1-902b-4179-a7f2-40b1d6930839,f044c6b0-4e1d-4ad4-b4f4-650198bbf4e9,1
799b7bcf-4380-4782-95ef-f1d7eaa019b8,f044c6b0-4e1d-4ad4-b4f4-650198bbf4e9,1
71babf5e-7086-493c-96cb-e84ef4dcb2d8,f044c6b0-4e1d-4ad4-b4f4-650198bbf4e9,1
f6c7d670-602b-4a84-8b28-b0042789467a,f04b1532-c847-4410-98fc-b2f6ea9db67b,1
14b707d8-6f45-42c4-9421-6139c62ef705,f083472c-1794-47a1-95dc-9e83d4d9909d,1
06f52ce5-488f-45b4-a437-e94d70c8aac4,f0c107ed-6256-42a0-9fe1-7cb81cfb2aa8,1
ee4aad4d-1230-4633-a74d-a33455e1703e,f0cbe5b2-a6d0-44d0-9b2d-9e077c0c23f7,1
3e75d853-4b2c-4e3c-aedf-a78629ea22b8,f0cbe5b2-a6d0-44d0-9b2d-9e077c0c23f7,1
7b47cfa7-e138-4214-91f4-b5fb411f5034,f0cbe5b2-a6d0-44d0-9b2d-9e077c0c23f7,1
585a7fa8-5ca1-4fdf-a8ee-a2895121c451,f1263fbd-6720-4be8-969e-615e133c5d84,1
ee238654-9dce-4507-a931-3a50065d858d,f1263fbd-6720-4be8-969e-615e133c5d84,1
17137f33-d733-4c3f-83b3-580ace6981f9,f1263fbd-6720-4be8-969e-615e133c5d84,1
bc61512b-cf39-46c0-a2d5-ef82073668c3,f1263fbd-6720-4be8-969e-615e133c5d84,1
90c9562f-b08e-4eec-ba15-4102ca2cde61,f1263fbd-6720-4be8-969e-615e133c5d84,1
7a951b6f-8b2a-47f9-902d-d604ea3f7993,f1263fbd-6720-4be8-969e-615e133c5d84,1
daa9d7fb-0882-4019-9a2c-4ca961bfae98,f128a5f0-2512-403e-89eb-3fd67c79a4a5,1
5d3f698d-a1bf-483f-98c0-a59d55cc4630,f1291323-781d-48bd-90c4-17c381f4348f,1
31c9b360-ba27-4a2a-9f27-c4bb727037a5,f15aabfb-77bd-402e-8ce2-7aa535e24baf,1
84d2b350-3704-44f8-a558-1b502909b984,f163b390-0b01-46b3-b170-93e434591451,1
d401d9bb-22d9-436e-8a47-a3ec81a4be9b,f1adb3d7-cc13-45da-880f-88a5ff7aa6c9,1
151f31e3-77d4-484f-bfdd-3a55d51f7f8e,f1aeafd4-fe3b-405f-963d-39fb06920f71,1
12eb852a-298d-43bd-b3b5-b4aa242ff65e,f1aeafd4-fe3b-405f-963d-39fb06920f71,1
683fa6b4-3731-4dcb-adc1-072855c35e26,f1c11e63-9563-4b2b-991c-dea0e52e4068,1
b1eeecf6-9522-48a2-a1df-0f892a56d8c8,f1fca784-9c06-47b1-8b87-5edab9891934,1
1d336fd3-1f9c-43a0-cd084414eb61,f21f3eb3-0313-4248-9139-f8e7acd4bc80,1
6a87a1d0-ac51-40a9-ba3e-3fb8dda73f98,f2241732-fe06-42af-a2d5-abbce0e70cfc,1
c4ffd070-8b45-43e1-8a17-8364b62b728a,f24f9a76-99e3-41bc-a83c-15cce4b05ed4,1
23c9396a-2da5-4e2b-a8ad-da49725e2480,f25ec396-49d6-4cbf-97a9-18f87de4b1c2,1
086c9488-ca3a-4c9e-b132-bf28cecc3964,f278f303-a145-4638-834b-2e1dbfbba609,1
3832a698-cae1-47dd-8e52-bbadebf42135,f278f303-a145-4638-834b-2e1dbfbba609,1
56e61ea5-25df-4657-8b3c-b68b9449d76e,f278f303-a145-4638-834b-2e1dbfbba609,1
58239af1-67be-4b94-a423-06870b10a864,f278f303-a145-4638-834b-2e1dbfbba609,1
7ee4185c-c663-4443-9772-a7c62043d94c,f278f303-a145-4638-834b-2e1dbfbba609,1
8fe167e6-5b80-4910-8ab0-1042d1940619,f278f303-a145-4638-834b-2e1dbfbba609,1
a13b7fbc-3a85-4b81-8d4f-8e5f75bd04d9,f278f303-a145-4638-834b-2e1dbfbba609,1
f1f0d727-8272-4acc-8dee-c5ddb3a0341c,f278f303-a145-4638-834b-2e1dbfbba609,1
ca3a7471-a1cc-4073-be7e-3e53da78b2b1,f278f303-a145-4638-834b-2e1dbfbba609,1
2d1ffc83-71d8-4066-8aad-db09ae66c501,f2a43ba3-13c6-4cee-88b7-c4d68d6f9e5a,1
3448a64a-02ad-4337-9d6e-fa90514e159d,f2d94002-ec38-4b0b-8160-dd24cb73ef27,1
1f84bde7-7ffc-44da-aa7a-334f8020e6a7,f2f3857e-309e-45c7-aa48-720deb817c62,1
7b72505f-e899-48b3-b968-4d64beaf3709,f31ca29e-d5da-4b07-9c66-f9270a6e10f6,1
4489167b-42dc-4b6a-82db-bc4ad6a4eb6f,f36cd25f-367b-487c-b479-667217143924,1
979cd68d-6b01-4c6b-9f26-8e8a1600ceff,f387154a-544b-4fa2-8084-5097aea11dd1,1
6e9fdc09-ba1d-439c-ab1f84f00ab9,f3b62099-3f34-4451-aaa4-4fed35c5fc05,1
407c6965-4a59-4fa1-a0c1-4a20081b49e5,f3f5f31f-8c83-44a6-86d6-6c03bc2eb55a,1
f61e7a5a-b1ec-4420-85ca-c08e5c1cdd8e,f45e0ed8-4119-4601-b973-b8f50655dbd6,1
89d0bc37-6091-4878-af08-0d15d56635f4,f45e0ed8-4119-4601-b973-b8f50655dbd6,1
81374d79-3500-4b5d-a8c2-6c1cac37781f,f45e0ed8-4119-4601-b973-b8f50655dbd6,1
796ac62a-d303-4830-ab7d-06d27ddce7cd,f45e0ed8-4119-4601-b973-b8f50655dbd6,1
768f2fab-670f-4b5b-98e0-a1487e365180,f45e0ed8-4119-4601-b973-b8f50655dbd6,1
6ac5c44b-bc51-414c-97ea-5ae993d20f80,f45e0ed8-4119-4601-b973-b8f50655dbd6,1
5c936709-cd34-4af2-b54b-f4c66d7270dd,f45e0ed8-4119-4601-b973-b8f50655dbd6,1
43f7b532-fd65-4d83-98fa-4792a2f6525d,f45e0ed8-4119-4601-b973-b8f50655dbd6,1
ab2ac964-b3c8-4888-87d8-ebb161ddf9ab,f476063a-192e-4678-bc30-7cf69eb58ab7,1
ac70d36f-2d6f-450a-9c5b-d4f65ecf6120,f48f51a0-0ea3-40cd-b719-874a659c9c9d,1
74e41dee-43bd-4d24-a94a-f18bcec37468,f4c6c84c-86c7-4f4d-9327-bc8ebf622fee,1
de92f78c-7b01-4880-8a78-c200a6da779b,f4c6c84c-86c7-4f4d-9327-bc8ebf622fee,1
e741c1b9-610b-41de-80bf-32d23a259563,f4c6c84c-86c7-4f4d-9327-bc8ebf622fee,1
ff73da37-0e53-4d62-bcb3-87a909618a8b,f4c6c84c-86c7-4f4d-9327-bc8ebf622fee,1
03134db0-5915-4443-b129-e46aef2ad420,f4c6c84c-86c7-4f4d-9327-bc8ebf622fee,1
aaf0ff67-c4eb-441c-a95a-219f20859725,f4c8fb4d-1b7e-41a5-967d-bab3a213d551,1
6b9278fd-59e0-4e7f-a32e-a41d3d74f75f,f4c8fb4d-1b7e-41a5-967d-bab3a213d551,1
5d3f698d-a1bf-483f-98c0-a59d55cc4630,f4c8fb4d-1b7e-41a5-967d-bab3a213d551,1
5562458b-e81c-4d72-8140-d1495e62bbaf,f4c8fb4d-1b7e-41a5-967d-bab3a213d551,1
d04d8e8b-098b-41a5-8e8e-945f12237e4b,f5180fa4-d1f2-403c-9b84-ff5217f89f0a,1
4489167b-42dc-4b6a-82db-bc4ad6a4eb6f,f5180fa4-d1f2-403c-9b84-ff5217f89f0a,1
36f043b6-eb31-4ade-b951-c6c6abaafafd,f5180fa4-d1f2-403c-9b84-ff5217f89f0a,1
c5a13361-0810-4eb4-b963-fb752047c700,f5180fa4-d1f2-403c-9b84-ff5217f89f0a,1
94092857-dbb4-4088-a360-0b757230416c,f5180fa4-d1f2-403c-9b84-ff5217f89f0a,1
086c9488-ca3a-4c9e-b132-bf28cecc3964,f550d687-88e8-4090-adca-90f43f1c6f49,1
65b9d58c-405d-488a-b521-3cc57d848320,f5537301-862e-4f12-9123-ab5f293bf992,1
153c5647-b242-4e62-a4d8-4017b9a956cd,f5ba0eaa-0e8b-47c2-a321-c152d12f3ae5,1
5866e5fa-024d-484a-2eab6a156641,f5bebad8-6f67-4ffd-90bc-008959c696fe,1
7f0fccbf-8548-43e1-a52f-55755a50d535,f5d1d68f-649a-4d5a-9a79-16829efb1d3f,1
2769d5af-f79a-40e3-92c6-c6904c99174a,f5d65b7a-b15b-41c2-ba9c-5ac10daad0d5,1
eadd6177-6f67-417f-84f9-99841fe0359e,f613c52b-40ef-4b26-90c0-9291e3a904bc,1
1f4009ef-38d0-4f4f-904b-544336b5a83c,f61c98eb-7013-4d05-99e1-9b768895c2e6,1
95e666fc-75f1-4be5-ba5d-dc95accef9d6,f61c98eb-7013-4d05-99e1-9b768895c2e6,1
22194e2a-a38d-4f66-ac86-83e84d2dbaed,f6267dd6-dc72-41f4-904c-b678bc6b44ae,1
24a3f1ef-1110-483d-a901-61d20124c3e6,f6402781-5cdb-477e-a777-ee57b94368dd,1
73721dc7-bc87-4eb8-bb20-cfa07ca0c7ab,f6402781-5cdb-477e-a777-ee57b94368dd,1
2d1ffc83-71d8-4066-8aad-db09ae66c501,f651ea38-ef77-48cb-8fc0-2b6f0ee74b9a,1
a1bd1d71-3ae5-4bfc-a337-a54d28b41ab2,f6680ecb-5cb8-4598-8a9f-1ffb4ffd89ab,1
803fa51a-de89-46b6-b44d-97fc8d2c2ed9,f6680ecb-5cb8-4598-8a9f-1ffb4ffd89ab,1
22194e2a-a38d-4f66-ac86-83e84d2dbaed,f69087bb-f1d1-4a9b-a2c5-b984790146b9,1
d3b4a6fa-3f34-4c52-99c1-56120195f2ef,f69087bb-f1d1-4a9b-a2c5-b984790146b9,1
9465f44a-072e-4e2a-a656-c253278b5287,f694fd93-2cc8-445e-8b80-87777128aaba,1
aad2a3c6-26a2-4de1-b576-abc7d697db5c,f69c5724-c90b-4eb9-a032-8cd71446f7ec,1
e92b9e3e-42f9-4692-b3f9-e0a0353a5aae,f6a96018-26da-4ff4-ae82-d2eb44707ae4,1
da84d6ab-708c-46db-91dc-4de564943bba,f713fafd-218e-42c1-9043-f84c8c3d6c75,1
65d6a168-8e00-4a06-acaa-77f54f7b6b36,f714cf9f-6b87-4c57-baf4-5b4bab608bd1,1
fbafa107-1a9d-47d5-b2cd-ea5babb7cbda,f75ad556-3ff4-47ee-a845-61b7eb197302,1
8b1dfaeb-372e-437d-bd59ec668e68,f782949b-560f-4938-b9cb-b9462081143f,1
730e27e1-1871-413d-8871-f09f04f420b3,f78347ca-afab-401b-a6cc-6492969f36e1,1
de08ba4d-4031-44d9-958f-a54eb1b6b84a,f787114b-4f0d-483b-8990-293de381ea47,1
e99ef8e0-8a64-4569-94e2-926e468eb4c8,f7a38f44-f25c-4194-8299-ab3a907cf11b,1
fc35361f-2bbc-4e9d-b191-98f4686933f8,f7a7a7ed-e3bb-4c99-a701-f7c1c4084043,1
28233dbc-cb3d-40c1-8a89-670a0322db9e,f7a87b2a-2a80-4f59-9793-a8dc5ff039fb,1
338e2d76-f41b-435f-b741-7b515091ee7a,f7e69a6f-fdba-4b01-9b73-fe829e1e63d0,1
fc35361f-2bbc-4e9d-b191-98f4686933f8,f80e5fef-162d-44e7-b1ea-dd09f7430443,1
6e9fdc09-ba1d-439c-ab1f84f00ab9,f83ae710-8ae7-44f8-8409-6873f77b83ae,1
4117f743-554f-4d7a-8419da348371,f8562154-8551-4657-b355-f64b194210bd,1
db17d131-eb9d-4d08-8722-6d7a0154b9f8,f86f1b16-4b3d-40e4-90e8-45422a1993d9,1
46049ee5-b787-48a5-9cec-3adfd1261258,f88688a3-8ea2-43e7-8bac-2fe294caa598,1
